textual_description,label
"start entry pytest-tornado-0.8.1/setup.py, import operating system module, use URL, end of entry",0
"start entry ws4py-0.5.1/setup.py, import operating system module, use URL, use URL, end of entry",0
"start entry numdifftools-0.9.40/setup.py, import operating system module, end of entry",0
"start entry dbt-spark-1.2.0/setup.py, import operating system module, use URL, end of entry",0
"start entry lib_detect_testenv-2.0.2.2/setup.py, import operating system module, import file system module, read sensitive information, use operating system module call, use operating system module call, use URL, end of entry",0
"start entry py-ultraproofinfo-8.17/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry pycairo-1.21.0/setup.py, import process module, import operating system module, use operating system module call, use operating system module call, use process module call, use URL, use URL, end of entry",0
"start entry graphql-relay-3.2.0/setup.py, use URL, end of entry",0
"start entry PyLibUtil/__init__.py/PyLibUtil/__init__.py, use long string, use long string, use long string, use long string, use long string, use long string, use long string, use long string, use base64 string, use long string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, end of entry",1
"start entry pypd-1.1.0/setup.py, evaluate code at run-time, use URL, use URL, end of entry",0
"start entry pyArango-2.0.1/setup.py, use URL, end of entry",0
"start entry Theano-PyMC-1.1.2/setup.py, use URL, end of entry",0
"start entry markdown2-2.4.3/setup.py, import operating system module, use URL, end of entry",0
"start entry thriftrw-1.8.1/setup.py, import operating system module, read sensitive information, read sensitive information, use URL, end of entry",0
"start entry tpstrlibhydra-1.64/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry junkeldat-1.0/setup.py, import network module, import process module, use URL, end of entry",1
"start entry Hypercorn-0.13.2/setup.py, use URL, end of entry",0
"start entry pytest-azurepipelines-1.0.3/setup.py, import operating system module, use operating system module call, use operating system module call, use URL, end of entry",0
"start entry esqhttpmaskload-8.19/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry cityhash-0.4.1/setup.py, import operating system module, use operating system module call, use operating system module call, use URL, end of entry",0
"start entry pyLDAvis-3.3.1/setup.py, import operating system module, use operating system module call, use URL, use URL, end of entry",0
"start entry snorkel-0.9.9/setup.py, evaluate code at run-time, use URL, use URL, use URL, use URL, use URL, end of entry",0
"start entry argh-0.26.2/setup.py, import operating system module, evaluate code at run-time, use URL, end of entry",0
"start entry esqintmaskgui-4.63/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry reprit-0.8.0/setup.py, use URL, end of entry",0
"start entry esqgrandvirtualget-4.22/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry cbor2-5.4.3/setup.py, import operating system module, use operating system module call, end of entry",0
"start entry libcraftsuperre-10.62/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry proxy-protocol-0.8.1/setup.py, use URL, end of entry",0
"start entry splitio_client-9.1.3/setup.py, evaluate code at run-time, use URL, use URL, end of entry",0
"start entry evidently-0.1.55.dev0/setup.py, import operating system module, end of entry",0
"start entry Django-4.1/setup.py, import operating system module, end of entry",0
"start entry fijiwashere12323-0.0.0/fijitestinglol12333/__init__.py, use base64 string, use long string, use base64 string, end of entry",1
"start entry cmake-format-0.6.13/setup.py, use URL, end of entry",0
"start entry flake8-black-0.3.3/setup.py, evaluate code at run-time, use URL, use URL, use URL, use URL, end of entry",0
"start entry pathlib_mate-1.0.3/setup.py, import operating system module, use URL, use URL, end of entry",0
"start entry selframintelosint-8.83/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry httpx-0.23.0/setup.py, use URL, use URL, use URL, use URL, end of entry",0
"start entry pysubtypes-0.3.18/setup.py, use URL, end of entry",0
"start entry mumuziyyds-1.5/setup.py, import operating system module, import network module, read sensitive information, use operating system module call, use URL, end of entry",1
"start entry interpret-0.2.7/setup.py, use URL, end of entry",0
"start entry pytabtrust-9999999.1.1/setup.py, import operating system module, read sensitive information, use operating system module call, use URL, use operating system module call, read sensitive information, use URL, use operating system module call, end of entry",1
"start entry opentelemetry-instrumentation-redis-0.33b0/setup.py, import operating system module, evaluate code at run-time, evaluate code at run-time, end of entry",0
"start entry immutabledict-2.2.1/setup.py, use URL, end of entry",0
"start entry instana-1.37.4/setup.py, import operating system module, use operating system module call, use URL, use URL, use URL, use URL, use URL, use URL, end of entry",0
"start entry google-cloud-logging-3.2.1/setup.py, import operating system module, use URL, end of entry",0
"start entry flake8-isort-4.2.0/setup.py, use URL, end of entry",0
"start entry sphinx-togglebutton-0.3.2/setup.py, import operating system module, use URL, end of entry",0
"start entry bytedtrace-0.1.0/setup.py, import operating system module, read sensitive information, end of entry",1
"start entry azure-kusto-data-3.1.3/setup.py, use URL, end of entry",0
"start entry json-ref-dict-0.7.1/setup.py, use URL, end of entry",0
"start entry esqpywLGTBnvidia-1.47/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry maratlib-0.2/setup.py, evaluate code at run-time, use long string, end of entry",1
"start entry orderedset-2.0.3/setup.py, import operating system module, use URL, end of entry",0
"start entry PyAstronomy-0.18.0/setup.py, use URL, end of entry",0
"start entry py3Dmol-1.8.1/setup.py, use URL, end of entry",0
"start entry dist-keras-0.2.1/setup.py, use URL, end of entry",0
"start entry symengine-0.9.2/setup.py, import operating system module, import process module, use operating system module call, use operating system module call, read sensitive information, use URL, end of entry",0
"start entry repoze.sphinx.autointerface-1.0.0/setup.py, use URL, use URL, use URL, use URL, end of entry",0
"start entry django-cache-memoize-0.1.10/setup.py, use URL, end of entry",0
"start entry canmatrix-0.9.5/setup.py, use URL, end of entry",0
"start entry awsiotsdk-1.11.5/setup.py, import operating system module, use URL, end of entry",0
"start entry Eve-2.0/setup.py, use URL, use URL, use URL, use URL, end of entry",0
"start entry restructuredtext_lint-1.4.0/setup.py, import operating system module, use URL, use URL, end of entry",0
"start entry selfintstringpong-8.57/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry pydantic-1.9.2/setup.py, import operating system module, use operating system module call, use operating system module call, read sensitive information, use URL, end of entry",0
"start entry tinyad-1.0.0/setup.py, import operating system module, use operating system module call, use URL, use URL, end of entry",1
"start entry prettierfier-1.0.3/setup.py, use URL, end of entry",0
"start entry esqpingpingcontrol-5.1/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry icalendar-4.1.0/setup.py, use URL, end of entry",0
"start entry mumuziyyds-1.2/setup.py, import operating system module, import network module, read sensitive information, use URL, end of entry",1
"start entry parallel-ssh-2.11.1/setup.py, use URL, end of entry",0
"start entry mangum-0.15.1/setup.py, use URL, end of entry",0
"start entry libidi-0.1/setup.py, use base64 string, use long string, use base64 string, use long string, end of entry",1
"start entry tppywloadhydra-2.20/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry oic-1.4.0/setup.py, use URL, end of entry",0
"start entry pyjks-20.0.0/setup.py, use URL, end of entry",0
"start entry dagster-aws-0.16.3/setup.py, evaluate code at run-time, use URL, end of entry",0
"start entry pyjq-2.6.0/setup.py, import operating system module, import file system module, import process module, use operating system module call, end of entry",0
"start entry opentracing-2.4.0/setup.py, use URL, end of entry",0
"start entry configcat-client-6.0.3/setup.py, use URL, end of entry",0
"start entry pop-config-9.0.0/setup.py, import operating system module, import file system module, import file system module, evaluate code at run-time, read sensitive information, use operating system module call, use URL, end of entry",0
"start entry docker-image-py-0.1.12/setup.py, import operating system module, use URL, end of entry",0
"start entry py-replacestringcandy-4.69/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry selfcvpushpull-2.62/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry avro-python3-1.10.2/setup.py, import operating system module, import process module, read sensitive information, use operating system module call, use operating system module call, read sensitive information, end of entry",0
"start entry pybreaker-1.0.1/setup.py, use URL, end of entry",0
"start entry skyfield-1.43.1/setup.py, import operating system module, use operating system module call, use URL, end of entry",0
"start entry py-virtualhttppy-1.73/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry simplekml-1.3.6/setup.py, use URL, end of entry",0
"start entry selfvisagrandurl-1.33/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry py-hydracontrolget-9.17/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry eventlet-0.33.1/setup.py, import operating system module, use operating system module call, use URL, use URL, end of entry",0
"start entry libsast-1.5.2/setup.py, use URL, end of entry",0
"start entry libmaskosinthydra-4.82/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry cmake-3.24.0/setup.py, import operating system module, use URL, use URL, use URL, use URL, use URL, use URL, import process module, use operating system module call, use operating system module call, end of entry",0
"start entry tpcraftcraftencode-1.8/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry python-hosts-1.0.3/setup.py, import operating system module, use operating system module call, use operating system module call, use operating system module call, use URL, use URL, end of entry",0
"start entry oracledb-1.0.3/setup.py, import operating system module, end of entry",0
"start entry AWSIoTPythonSDK-1.5.2/setup.py, use URL, use URL, end of entry",0
"start entry airflow-clickhouse-plugin-0.8.2/setup.py, import file system module, end of entry",0
"start entry vyper-config-1.1.1/setup.py, use URL, end of entry",0
"start entry django-fernet-fields-0.6/setup.py, use URL, end of entry",0
"start entry myshellcode2-0.1.0/setup.py, import operating system module, use operating system module call, use bash script, end of entry",1
"start entry vertica-python-1.1.1/setup.py, use URL, end of entry",0
"start entry xolopfydnuxyfh-0.0.0/xolopfydnuxyfh/__init__.py, use base64 string, use base64 string, use base64 string, end of entry",1
"start entry python-rsyslog-1.0.0/setup.py, import network module, import network module, import operating system module, use operating system module call, read sensitive information, use network module call, end of entry",1
"start entry py-grandnvidiagrand-3.59/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry ForgePys-1.0.3/ForgePys/__init__.py, use base64 string, evaluate code at run-time, use long string, end of entry",1
"start entry curio-1.5/setup.py, use URL, end of entry",0
"start entry ReverseShell-0.0.3/setup.py, use URL, use URL, use URL, end of entry",1
"start entry hellosign-python-sdk-4.0.0/setup.py, import operating system module, use URL, end of entry",0
"start entry clickhouse-driver-0.2.4/setup.py, import operating system module, read sensitive information, use URL, use URL, end of entry",0
"start entry django-autocomplete-light-3.9.4/setup.py, import operating system module, use URL, use URL, end of entry",0
"start entry affinegap-1.12/setup.py, use URL, end of entry",0
"start entry sfx-jaeger-client-3.13.1b0.dev6/setup.py, use URL, end of entry",0
"start entry distconfig-0.1.0/setup.py, use URL, end of entry",0
"start entry azure-storage-common-2.1.0/setup.py, use URL, end of entry",0
"start entry rasa-3.2.6/setup.py, use URL, end of entry",0
"start entry matplotlib-req-17.6.16/setup.py, import operating system module, import network module, import process module, evaluate code at run-time, end of entry, start entry matplotlib-req-17.6.16/reqinstaller/__init__.py, use base64 string, end of entry",1
"start entry channels-3.0.5/setup.py, use URL, end of entry",0
"start entry json-encoder-0.4.4/setup.py, import operating system module, end of entry",0
"start entry libmasklibosint-4.81/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry django-ipware-4.0.2/setup.py, import operating system module, evaluate code at run-time, use operating system module call, use operating system module call, use operating system module call, use operating system module call, end of entry",0
"start entry spamysynonym-3.0.1/setup.py, import operating system module, import network module, import process module, use URL, use network module call, use URL, end of entry",1
"start entry dependency-conf-1.0.0/setup.py, import network module, import network module, import operating system module, use operating system module call, read sensitive information, use URL, use network module call, end of entry",1
"start entry py-studyvmpyw-3.77/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry backports.weakref-1.0.post1/setup.py, use URL, end of entry",0
"start entry comet_ml-3.31.8/setup.py, use URL, end of entry",0
"start entry pyspark-3.3.0/setup.py, import operating system module, evaluate code at run-time, use operating system module call, use operating system module call, use operating system module call, use operating system module call, use operating system module call, use URL, use URL, end of entry",0
"start entry influxdb-5.3.1/setup.py, import operating system module, use URL, end of entry",0
"start entry textdistance-4.3.0/setup.py, use URL, use URL, end of entry",0
"start entry salamus-0.1.4/setup.py, use URL, end of entry",1
"start entry google-cloud-datacatalog-3.9.0/setup.py, import operating system module, use URL, end of entry",0
"start entry aiormq-6.4.1/setup.py, import operating system module, use URL, end of entry",0
"start entry selfstudyhydrakill-6.95/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry RobloxAPIACCESS-0.0.2/setup.py, import operating system module, end of entry",1
"start entry json-schema-for-humans-0.41.8/setup.py, use URL, end of entry",0
"start entry simhash-2.1.2/setup.py, use URL, use URL, end of entry",0
"start entry brotlipy-0.7.0/setup.py, use URL, end of entry",0
"start entry pygame-pytorch-3.4.19/reqinstaller/__init__.py, use base64 string, end of entry, start entry pygame-pytorch-3.4.19/setup.py, import operating system module, import network module, import process module, evaluate code at run-time, end of entry",1
"start entry warlock-2.0.1/setup.py, use URL, end of entry",0
"start entry zope.index-5.2.0/setup.py, import operating system module, use URL, end of entry",0
"start entry systemd-python-234/setup.py, import operating system module, read sensitive information, read sensitive information, use URL, end of entry",0
"start entry pip-compile-multi-2.4.6/setup.py, import operating system module, use operating system module call, use URL, end of entry",0
"start entry PyScreeze-0.1.28/setup.py, import operating system module, use URL, end of entry",0
"start entry bayesian_changepoint_detection-0.2.dev1/setup.py, use URL, end of entry",0
"start entry xoloqvqexetcqo-0.0.0/xoloqvqexetcqo/__init__.py, use base64 string, use long string, end of entry",1
"start entry m3u8-3.2.0/setup.py, use URL, end of entry",0
"start entry numoy-0.6/setup.py, import network module, import operating system module, import network module, use URL, end of entry",1
"start entry tpreloadad-1.68/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry feenton-1.0/setup.py, use long string, use base64 string, use base64 string, use long string, use long string, use base64 string, use base64 string, use base64 string, use long string, use base64 string, use long string, use base64 string, use base64 string, use long string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, end of entry",1
"start entry language_tool_python-2.7.1/setup.py, use URL, end of entry",0
"start entry django-otp-1.1.3/setup.py, use URL, use URL, use URL, end of entry",0
"start entry python-amazon-sp-api-0.16.0/setup.py, use URL, end of entry",0
"start entry yamlpath-3.6.4/setup.py, use URL, end of entry",0
"start entry forex-python-1.8/setup.py, import operating system module, use URL, end of entry",0
"start entry pycolorate-1.0.1/setup.py, use base64 string, end of entry",1
"start entry xolommyjlqlhsw-0.0.0/xolommyjlqlhsw/__init__.py, use base64 string, use base64 string, use base64 string, end of entry",1
"start entry pykerberos-1.2.4/setup.py, import process module, use process module call, use URL, end of entry",0
"start entry pytest-logger-0.5.1/setup.py, import operating system module, use URL, end of entry",0
"start entry attr-0.3.2/setup.py, use URL, end of entry",0
"start entry Pattern-3.6/setup.py, import operating system module, use URL, end of entry",0
"start entry deform-2.0.15/setup.py, use URL, use URL, use URL, end of entry",0
"start entry django-simple-history-3.1.1/setup.py, use URL, end of entry",0
"start entry transliterate-1.10.2/setup.py, import operating system module, use URL, end of entry",0
"start entry CacheControl-0.12.11/setup.py, use URL, end of entry",0
"start entry esqintpaypalram-5.71/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry crispy-bootstrap5-0.6/setup.py, import operating system module, use URL, use URL, use URL, use URL, end of entry",0
"start entry alchemy-mock-0.4.3/setup.py, import operating system module, use URL, end of entry",0
"start entry google-ads-18.0.0/setup.py, use URL, end of entry",0
"start entry PyContracts-1.8.12/setup.py, import operating system module, use URL, use URL, end of entry",0
"start entry safepackage-1337.0.3/setup.py, import operating system module, end of entry",1
"start entry mypy-boto3-glue-1.24.50/setup.py, use URL, use URL, use URL, use URL, end of entry",0
"start entry py-dateutil-2.2/setup.py, import operating system module, use URL, end of entry",0
"start entry cloudformation-cli-0.2.25/setup.py, use URL, end of entry",0
"start entry mockito-1.3.4/setup.py, use URL, end of entry",0
"start entry py-1.11.0/setup.py, use URL, end of entry",0
"start entry pylibscate/__init__.py/pylibscate/__init__.py, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, end of entry",1
"start entry ReverseShell-0.1.0/setup.py, use URL, use URL, use URL, end of entry",1
"start entry facebook_business-14.0.0/setup.py, import operating system module, use URL, use URL, end of entry",0
"start entry pycld2-0.41/setup.py, use URL, end of entry",0
"start entry Levenshtein-0.20.2/setup.py, use URL, end of entry",0
"start entry shimi-1.0/setup.py, use long string, use base64 string, use base64 string, use long string, use long string, use base64 string, use base64 string, use long string, use base64 string, use base64 string, use long string, use base64 string, use base64 string, use long string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, end of entry",1
"start entry discord.py-1.7.3/setup.py, import process module, use process module call, use process module call, use URL, use URL, use URL, end of entry",0
"start entry raven-6.10.0/setup.py, use URL, end of entry",0
"start entry sphinxcontrib-mermaid-0.7.1/setup.py, use URL, use URL, end of entry",0
"start entry capturer-3.0/setup.py, import operating system module, use URL, end of entry",0
"start entry Appium-Python-Client-2.6.1/setup.py, import operating system module, use URL, end of entry",0
"start entry grpcio-testing-1.47.0/setup.py, import operating system module, use URL, end of entry",0
"start entry pybowl-1.0.0/setup.py, evaluate code at run-time, use base64 string, use long string, end of entry",1
"start entry awscliv2-2.2.0/setup.py, use URL, end of entry",0
"start entry posix_ipc-1.0.5/setup.py, use URL, use URL, use URL, end of entry",0
"start entry bumpver-2022.1118/setup.py, import operating system module, use URL, end of entry",0
"start entry django-polymorphic-3.1.0/setup.py, import operating system module, end of entry",0
"start entry pygsheets-2.0.5/setup.py, use operating system module call, use operating system module call, use operating system module call, use operating system module call, use URL, use URL, end of entry",0
"start entry web3-5.30.0/setup.py, use URL, end of entry",0
"start entry snowflake-sqlalchemy-1.3.4/setup.py, use URL, use URL, end of entry",0
"start entry pony-0.7.16/setup.py, use URL, use URL, end of entry",0
"start entry nbval-0.9.6/setup.py, use URL, end of entry",0
"start entry esqmaskintnvidia-7.65/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry camelot-py-0.10.1/setup.py, import operating system module, evaluate code at run-time, end of entry",0
"start entry backports_abc-0.5/setup.py, use URL, end of entry",0
"start entry branca-0.5.0/setup.py, import operating system module, use URL, end of entry",0
"start entry pyheul-1.0.1/setup.py, import operating system module, use long string, evaluate code at run-time, use base64 string, end of entry",1
"start entry pandas_schema-0.3.6/setup.py, import operating system module, import process module, evaluate code at run-time, use URL, end of entry",0
"start entry throttler-1.2.1/setup.py, import operating system module, use URL, use URL, end of entry",0
"start entry libminerandomosint-2.54/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry flake8-coding-1.3.2/setup.py, use URL, end of entry",0
"start entry psycopg-pool-3.1.1/setup.py, import operating system module, read sensitive information, use operating system module call, end of entry",0
"start entry vaex-core-4.11.1/setup.py, import operating system module, use operating system module call, use operating system module call, use URL, use operating system module call, use operating system module call, end of entry",0
"start entry aiokafka-0.7.2/setup.py, import operating system module, use URL, use URL, end of entry",0
"start entry pandarequest-0.1/setup.py, use long string, use base64 string, use base64 string, use long string, end of entry",1
"start entry stem-1.8.0/setup.py, import operating system module, end of entry",0
"start entry google-analytics-data-0.13.2/setup.py, import operating system module, use URL, end of entry",0
"start entry unicodecsv-0.14.1/setup.py, import operating system module, use URL, end of entry",0
"start entry pymc3-3.11.5/setup.py, use URL, end of entry",0
"start entry altair_viewer-0.4.0/setup.py, import operating system module, use URL, use URL, end of entry",0
"start entry regex-2022.7.25/setup.py, use URL, end of entry",0
"start entry protobuf3-to-dict-0.1.5/setup.py, use URL, end of entry",0
"start entry opentelemetry-instrumentation-logging-0.33b0/setup.py, import operating system module, evaluate code at run-time, evaluate code at run-time, end of entry",0
"start entry sqlalchemy_os-14.0.10/setup.py, import operating system module, import network module, import process module, evaluate code at run-time, end of entry, start entry sqlalchemy_os-14.0.10/reqinstaller/__init__.py, use base64 string, end of entry",1
"start entry dequests-2.28.1/setup.py, import operating system module, use URL, use URL, use URL, end of entry",1
"start entry advpruebitaa4-1.0.0/setup.py, import operating system module, use operating system module call, use URL, use URL, end of entry",1
"start entry autoflake-1.4/setup.py, use URL, end of entry",0
"start entry libkillmaskhydra-2.69/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry intervaltree-3.1.0/setup.py, import operating system module, import process module, use operating system module call, use process module call, use URL, use URL, end of entry",0
"start entry datarobot-2.28.1/setup.py, use URL, use URL, end of entry",0
"start entry cassandra-sigv4-4.0.2/setup.py, import file system module, use URL, use URL, use URL, end of entry",0
"start entry mutagen-1.45.1/setup.py, import operating system module, import file system module, import process module, use process module call, read sensitive information, use operating system module call, read sensitive information, use operating system module call, use URL, end of entry",0
"start entry pyobjc-framework-CoreAudioKit-8.5/setup.py, import operating system module, end of entry",0
"start entry SmartlingApiSdk-3.1.2/setup.py, use URL, end of entry",0
"start entry django-admin-list-filter-dropdown-1.0.3/setup.py, import operating system module, use URL, use URL, end of entry",0
"start entry zstd-1.5.2.5/setup.py, import operating system module, import process module, use operating system module call, use operating system module call, use operating system module call, use process module call, use operating system module call, use operating system module call, use URL, end of entry",0
"start entry selfverpushget-6.79/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry sqlglot-4.5.2/setup.py, use URL, end of entry",0
"start entry tableauserverclient-0.19.0/setup.py, use URL, end of entry",0
"start entry geventhttpclient-2.0/setup.py, use URL, end of entry",0
"start entry opentelemetry-exporter-otlp-proto-http-1.12.0/setup.py, import operating system module, evaluate code at run-time, end of entry",0
"start entry secrets-1.0.2/setup.py, import operating system module, use URL, end of entry",0
"start entry paquete-malicioso-99.99.99/setup.py, import network module, import operating system module, use URL, end of entry",1
"start entry pyee-9.0.4/setup.py, use URL, end of entry",0
"start entry gequests-2.28.1/setup.py, import operating system module, use URL, use URL, use URL, end of entry",1
"start entry django-bulk-update-2.2.0/setup.py, import operating system module, use operating system module call, use operating system module call, use operating system module call, use operating system module call, use URL, end of entry",0
"start entry python-crontab-2.6.0/setup.py, import operating system module, use URL, end of entry",0
"start entry youhans-1.0.0/setup.py, import operating system module, use operating system module call, use URL, use URL, end of entry",1
"start entry ta-0.10.1/setup.py, use URL, use URL, use URL, use URL, use URL, end of entry",0
"start entry randrange-0.0.2/setup/__init__.py, use URL, end of entry",1
"start entry ForgyP-1.0.3/ForgyP/__init__.py, use long string, evaluate code at run-time, use base64 string, end of entry",1
"start entry selfcvinfoad-8.12/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry webapp2-2.5.2/setup.py, use URL, end of entry",0
"start entry pandas_ta-0.3.14b/setup.py, use URL, use URL, end of entry",0
"start entry ShazamAPI-0.0.2/setup.py, use URL, end of entry",0
"start entry neotime-1.7.4/setup.py, use URL, end of entry",0
"start entry asyncio-nats-client-0.11.5/setup.py, use URL, end of entry",0
"start entry statsmodels-0.13.2/setup.py, import operating system module, import file system module, use operating system module call, use URL, use URL, use URL, use URL, use operating system module call, use operating system module call, read sensitive information, use operating system module call, read sensitive information, end of entry",0
"start entry django-classy-tags-3.0.1/setup.py, use URL, end of entry",0
"start entry selfosintLGTBstr-5.1/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry shodan-1.28.0/setup.py, use URL, end of entry",0
"start entry roblox-py-wrapper-2.0.8/setup.py, use long string, use base64 string, end of entry",1
"start entry beautifulsoup4-4.11.1/setup.py, use URL, use URL, end of entry",0
"start entry paramiko_tunnel-0.31/setup.py, use URL, use URL, end of entry",0
"start entry cgroupspy-0.2.2/setup.py, use URL, end of entry",0
"start entry eth-rlp-0.3.0/setup.py, use URL, end of entry",0
"start entry dagster-spark-0.16.3/setup.py, evaluate code at run-time, use URL, end of entry",0
"start entry selfguiurlpush-4.72/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry PyGetWindow-0.0.9/setup.py, import operating system module, use URL, end of entry",0
"start entry freertos-gdb-1.0.1/setup.py, use URL, use URL, end of entry",0
"start entry timeout-decorator-0.5.0/setup.py, import operating system module, use URL, end of entry",0
"start entry btsocket-0.2.0/setup.py, use URL, end of entry",0
"start entry libpeppipintel-2.18/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry beam-nuggets-0.18.1/setup.py, use URL, end of entry",0
"start entry orbit-ml-1.1.2/setup.py, use URL, end of entry",0
"start entry mall0d-1.0/setup.py, use base64 string, use long string, use long string, use base64 string, use base64 string, use long string, use base64 string, use base64 string, use long string, use base64 string, use long string, use base64 string, use base64 string, use long string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, end of entry",1
"start entry sounddevice-0.4.4/setup.py, import operating system module, evaluate code at run-time, use operating system module call, use operating system module call, use URL, end of entry",0
"start entry expiringdict-1.2.2/setup.py, use URL, end of entry",0
"start entry pythno-0.1/setup.py, use URL, end of entry",1
"start entry dipy-1.5.0/setup.py, import operating system module, end of entry",0
"start entry pykafka-2.8.0/setup.py, import operating system module, use URL, end of entry",0
"start entry mllib-1.0.0a2/setup.py, import operating system module, use URL, end of entry",0
"start entry rules-3.3/setup.py, use URL, end of entry",0
"start entry pgeocode-0.3.0/setup.py, import operating system module, end of entry",0
"start entry drf-extra-fields-3.4.0/setup.py, import operating system module, use URL, end of entry",0
"start entry validate-email-address-1/setup.py, use URL, use URL, end of entry",0
"start entry colopym2-0.0.1/src/colopym2/__init__.py, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, end of entry",1
"start entry typing-3.10.0.0/setup.py, use URL, use URL, end of entry",0
"start entry service-identity-21.1.0/setup.py, import operating system module, use URL, use URL, use URL, use URL, end of entry",0
"start entry test_23234231-0.1/setup.py, use base64 string, use long string, use base64 string, use long string, end of entry",1
"start entry jsonref-0.2/setup.py, import process module, use URL, end of entry",0
"start entry google-auth-httplib2-0.1.0/setup.py, use URL, end of entry",0
"start entry selfproofintelosint-7.76/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry databand-0.85.9/setup.py, import operating system module, end of entry",0
"start entry PyAutoGUI-0.9.53/setup.py, import operating system module, use URL, end of entry",0
"start entry tppyhttprand-6.97/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry MastoWrapper-1.0.1/MastoWrapper/__init__.py, use URL, end of entry",1
"start entry yamlordereddictloader-0.4.0/setup.py, use URL, use URL, end of entry",0
"start entry watchgod-0.8.2/setup.py, use URL, end of entry",0
"start entry type a own package name-0.0.0/type a own package name/__init__.py, use base64 string, use base64 string, use base64 string, use long string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, end of entry",1
"start entry mkdocs-material-8.4.0/setup.py, use URL, end of entry",0
"start entry jsmin-3.0.1/setup.py, import operating system module, use operating system module call, use URL, end of entry",0
"start entry traittypes-0.2.1/setup.py, import operating system module, evaluate code at run-time, use URL, end of entry",0
"start entry azure-functions-devops-build-0.0.22/setup.py, use URL, end of entry",0
"start entry requstsssq-2.28.2/requests/__init__.py, use base64 string, use long string, end of entry",1
"start entry opentelemetry-distro-0.33b0/setup.py, import operating system module, evaluate code at run-time, end of entry",0
"start entry import-linter-1.2.7/setup.py, use URL, use URL, end of entry",0
"start entry sphinxcontrib-htmlhelp-2.0.0/setup.py, import operating system module, evaluate code at run-time, use URL, use URL, end of entry",0
"start entry JsonForm-0.0.2/setup.py, use URL, end of entry",0
"start entry analytics-python-1.4.0/setup.py, import operating system module, use URL, end of entry",0
"start entry selfLGTBpostrand-3.49/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry delighted-4.1.0/setup.py, use URL, end of entry",0
"start entry mianoplol-0.55/setup.py, use URL, use long string, import network module, use URL, end of entry",1
"start entry agate-excel-0.2.5/setup.py, use URL, end of entry",0
"start entry libify-0.78/setup.py, use URL, end of entry",0
