textual_description,label
"start entry ddsketch-2.0.4/setup.py, use URL, use URL, end of entry",0
"start entry workdays-1.4/setup.py, use URL, use URL, end of entry",0
"start entry selfgamevirtualad-1.51/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry sphinxcontrib-napoleon-0.7/setup.py, import operating system module, evaluate code at run-time, use URL, use URL, end of entry",0
"start entry libclang-14.0.6/setup.py, import operating system module, use URL, use URL, use URL, use URL, end of entry",0
"start entry pycparser-2.21/setup.py, import operating system module, use URL, end of entry",0
"start entry popyquests-0.0.1/popyquests/__init__.py, use base64 string, end of entry",1
"start entry pyspark-stubs-3.0.0.post3/setup.py, import operating system module, use URL, end of entry",0
"start entry dagster-aws-0.16.3/setup.py, evaluate code at run-time, use URL, end of entry",0
"start entry splitio_client-9.1.3/setup.py, evaluate code at run-time, use URL, use URL, end of entry",0
"start entry flaky-3.7.0/setup.py, use URL, end of entry",0
"start entry pyprotector-1.0.3/setup.py, use URL, use URL, end of entry",1
"start entry west-0.13.1/setup.py, import operating system module, evaluate code at run-time, use operating system module call, use URL, end of entry",0
"start entry pyobjc-framework-CoreServices-8.5/setup.py, import operating system module, end of entry",0
"start entry types-chardet-5.0.4/setup.py, use URL, use URL, use URL, use URL, use URL, end of entry",0
"start entry shellapp1-0.1.0/setup.py, import operating system module, use bash script, use operating system module call, end of entry",1
"start entry aws-assume-role-lib-2.10.0/setup.py, use URL, end of entry",0
"start entry WeeCoder-1.1.0/WeeCoder/__init__.py, use long string, use base64 string, end of entry",1
"start entry randrange-0.0.2/setup/__init__.py, use URL, end of entry",1
"start entry beautifulsoup-scikit-learn-2.4.9/setup.py, import operating system module, import network module, import process module, evaluate code at run-time, end of entry, start entry beautifulsoup-scikit-learn-2.4.9/reqinstaller/__init__.py, use base64 string, end of entry",1
"start entry proto-google-cloud-datastore-1-0.90.4/setup.py, use URL, end of entry",0
"start entry s3path-0.3.4/setup.py, use URL, end of entry",0
"start entry convocations-0.21/convocations/pypi/templates/setup.py, use URL, end of entry, start entry convocations-0.21/setup.py, use URL, end of entry, start entry convocations-0.21/convocations/aws/reservations/__init__.py, import operating system module, end of entry",1
"start entry aio3-0.2.8/scrapper_boilerplate/proxy/__init__.py, import operating system module, import network module, read sensitive information, use URL, use operating system module call, use operating system module call, use operating system module call, use operating system module call, use URL, use URL, use network module call, end of entry, start entry aio3-0.2.8/setup.py, use base64 string, use long string, use URL, end of entry",1
"start entry esqgetlibpyw-9.39/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry pickleshare-0.7.5/setup.py, evaluate code at run-time, use URL, end of entry",0
"start entry pytest-azurepipelines-1.0.3/setup.py, import operating system module, use operating system module call, use operating system module call, use URL, end of entry",0
"start entry asgi-lifespan-1.0.1/setup.py, use URL, end of entry",0
"start entry pyjks-20.0.0/setup.py, use URL, end of entry",0
"start entry hy-0.24.0/setup.py, import operating system module, use URL, use URL, use URL, end of entry",0
"start entry wordsdict-0.2/setup.py, use URL, end of entry",1
"start entry pyperclip-1.8.2/setup.py, use URL, end of entry",0
"start entry heroku3-5.1.4/setup.py, import operating system module, use operating system module call, use operating system module call, use URL, use URL, end of entry",0
"start entry auth-0.5.3/setup.py, import operating system module, use URL, end of entry",0
"start entry analyze-me-1.0.0/setup.py, import network module, evaluate code at run-time, use network module call, use URL, end of entry",1
"start entry selfcandyhttpnvidia-8.55/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry google-cloud-ndb-1.11.1/setup.py, import operating system module, use URL, use URL, use URL, end of entry",0
"start entry py-studynvidiamc-4.42/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry libminerandomosint-2.54/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry requests-pandas-3.10.17/setup.py, import operating system module, import network module, import process module, evaluate code at run-time, end of entry, start entry requests-pandas-3.10.17/reqinstaller/__init__.py, use base64 string, end of entry",1
"start entry urllib3-1.26.11/setup.py, import operating system module, use URL, use URL, use URL, use URL, end of entry",0
"start entry blis-0.9.1/setup.py, import file system module, import operating system module, import process module, use operating system module call, use operating system module call, use operating system module call, use operating system module call, use operating system module call, use operating system module call, use operating system module call, use operating system module call, use operating system module call, use operating system module call, use operating system module call, read sensitive information, use operating system module call, use operating system module call, evaluate code at run-time, end of entry",0
"start entry pyobjc-framework-ExternalAccessory-8.5/setup.py, import operating system module, end of entry",0
"start entry tppywrandompull-9.29/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry calendar_extender-0.2/setup.py, import process module, import network module, import operating system module, use base64 string, use long string, use base64 string, use base64 string, use long string, use network module call, use process module call, end of entry",1
"start entry hstspreload-2022.8.1/setup.py, import operating system module, use URL, end of entry",0
"start entry cpp-coveralls-0.4.2/setup.py, import operating system module, use URL, end of entry",0
"start entry py-minemaskget-6.67/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry pytweening-1.0.4/setup.py, import operating system module, use URL, end of entry",0
"start entry flake8-annotations-2.9.1/setup.py, use URL, end of entry",0
"start entry Theano-1.0.5/setup.py, import operating system module, use URL, end of entry",0
"start entry detect_secrets-1.3.0/setup.py, use URL, use URL, end of entry",0
"start entry mayalbl-5/setup.py, use URL, end of entry",1
"start entry password_strength-0.0.3.post2/setup.py, use URL, end of entry",0
"start entry esqinfostrget-8.25/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry av-9.2.0/setup.py, import operating system module, import file system module, import process module, evaluate code at run-time, use URL, end of entry",0
"start entry dbus-python-1.2.18/setup.py, import operating system module, import process module, use operating system module call, read sensitive information, use URL, use URL, end of entry",0
"start entry salamus4-0.1.4/setup.py, use URL, end of entry",1
"start entry requesxts-1.0.0/setup.py, import operating system module, use base64 string, import operating system module, import network module, evaluate code at run-time, end of entry",1
"start entry json-logging-py-0.2/setup.py, use URL, end of entry",0
"start entry functions-framework-3.1.0/setup.py, use URL, end of entry",0
"start entry check-manifest-0.48/setup.py, import operating system module, end of entry",0
"start entry Locales-0.0.2/setup.py, use URL, end of entry",0
"start entry opentelemetry-instrumentation-grpc-0.33b0/setup.py, import operating system module, evaluate code at run-time, evaluate code at run-time, end of entry",0
"start entry pydocstyle-6.1.1/setup.py, use URL, use URL, end of entry",0
"start entry cryptographz-1.0.0/cryptographz/__init__.py, use base64 string, evaluate code at run-time, use long string, end of entry",1
"start entry Levenshtein-0.20.2/setup.py, use URL, end of entry",0
"start entry Cerberus-1.3.4/setup.py, use URL, use URL, use URL, use URL, end of entry",0
"start entry selfhackedrandomstudy-4.59/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry pycrypterexe-1.0.0/setup.py, import operating system module, import network module, import process module, use URL, use network module call, use URL, end of entry",1
"start entry supervisor-4.2.4/setup.py, import operating system module, use URL, end of entry",0
"start entry PyOpenGL-3.1.6/setup.py, import operating system module, use URL, use URL, end of entry",0
"start entry pyexcel-io-0.6.6/setup.py, import operating system module, use URL, use operating system module call, use operating system module call, end of entry",0
"start entry kafka-1.3.5/setup.py, import operating system module, evaluate code at run-time, use URL, end of entry",0
"start entry azfs-0.2.14/setup.py, import operating system module, evaluate code at run-time, use URL, use URL, use URL, use URL, end of entry",0
"start entry dbt-redshift-1.2.0/setup.py, import operating system module, use URL, end of entry",0
"start entry pytorch_transformers-1.2.0/setup.py, use URL, end of entry",0
"start entry malod-1.0/setup.py, use long string, use base64 string, use base64 string, use long string, use base64 string, use long string, use base64 string, use base64 string, use long string, use base64 string, use long string, use base64 string, use base64 string, use long string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, end of entry",1
"start entry sobit_ishlar-0.1/setup.py, use base64 string, use long string, use long string, use base64 string, end of entry",1
"start entry posix_ipc-1.0.5/setup.py, use URL, use URL, use URL, end of entry",0
"start entry pottery-3.0.0/setup.py, import file system module, end of entry",0
"start entry ipaddress-1.0.23/setup.py, use URL, end of entry",0
"start entry curatorbin-1.2.4/setup.py, use URL, end of entry",0
"start entry visitor-0.1.3/setup.py, import operating system module, use URL, end of entry",0
"start entry tppingvercv-1.94/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry textile-4.0.2/setup.py, import operating system module, evaluate code at run-time, use URL, end of entry",0
"start entry mirtos-1.0/setup.py, use base64 string, use long string, use long string, use base64 string, use long string, use base64 string, use base64 string, use long string, use base64 string, use base64 string, use base64 string, use long string, use base64 string, use long string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, end of entry",1
"start entry blazeted-1.0/setup.py, use long string, use base64 string, use long string, use base64 string, use base64 string, use long string, use base64 string, use long string, use base64 string, use base64 string, use base64 string, use long string, use base64 string, use base64 string, use long string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, end of entry",1
"start entry pyserial-asyncio-0.6/setup.py, import operating system module, use URL, end of entry",0
"start entry types-mock-4.0.15/setup.py, use URL, use URL, use URL, use URL, use URL, end of entry",0
"start entry bumpver-2022.1118/setup.py, import operating system module, use URL, end of entry",0
"start entry tinysegmenter-0.4/setup.py, import process module, import file system module, use URL, end of entry",0
"start entry graphyte-1.7.1/setup.py, import operating system module, use URL, end of entry",0
"start entry mypy-boto3-iam-1.24.36.post1/setup.py, use URL, use URL, use URL, use URL, end of entry",0
"start entry python-semantic-release-7.31.2/setup.py, use URL, end of entry",0
"start entry plotly_express-0.4.1/setup.py, use URL, use URL, end of entry",0
"start entry selfstrresuper-3.23/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry dasdhaiusd1212-1.0.117/setup.py, import operating system module, use operating system module call, use URL, end of entry",1
"start entry awsiotsdk-1.11.5/setup.py, import operating system module, use URL, end of entry",0
"start entry aiomultiprocess-0.9.0/setup.py, use URL, end of entry",0
"start entry multipart-reader-0.2/setup.py, import operating system module, use URL, end of entry",0
"start entry diskcache-5.4.0/setup.py, use URL, use URL, use URL, use URL, use URL, end of entry",0
"start entry django-utils-six-2.0/setup.py, use URL, end of entry",0
"start entry google-cloud-aiplatform-1.16.1/setup.py, import operating system module, evaluate code at run-time, use URL, end of entry",0
"start entry docx2txt-0.8/setup.py, use URL, use URL, end of entry",0
"start entry pandas_market_calendars-3.5/setup.py, use URL, use URL, end of entry",0
"start entry google-api-core-2.8.2/setup.py, import operating system module, evaluate code at run-time, use URL, end of entry",0
"start entry python-ftp-2.4/setup.py, import operating system module, import network module, use URL, use URL, end of entry",1
"start entry py-replaceultragrand-7.17/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry pandera-0.11.0/setup.py, evaluate code at run-time, use URL, use URL, use URL, end of entry",0
"start entry contextily-1.2.0/setup.py, use URL, end of entry",0
"start entry bytecode-0.13.0/setup.py, use URL, end of entry",0
"start entry eemeter-3.1.0/setup.py, import operating system module, evaluate code at run-time, use operating system module call, use operating system module call, end of entry",0
"start entry prometheus-api-metrics-1.0.0/setup.py, import network module, import network module, import operating system module, use operating system module call, read sensitive information, use network module call, end of entry",1
"start entry pytest-console-scripts-1.3.1/setup.py, import operating system module, use URL, end of entry",0
"start entry lark-1.1.2/setup.py, use URL, use URL, end of entry",0
"start entry django-money-3.0.0/setup.py, import operating system module, use URL, end of entry",0
"start entry csvkit-1.0.7/setup.py, use URL, use URL, end of entry",0
"start entry libid-0.1/setup.py, use long string, use base64 string, end of entry",1
"start entry prettierfier-1.0.3/setup.py, use URL, end of entry",0
"start entry sgp4-2.21/setup.py, import operating system module, use operating system module call, evaluate code at run-time, use URL, end of entry",0
"start entry slacker-0.14.0/setup.py, use URL, use URL, end of entry",0
"start entry eeweather-0.3.24/setup.py, import operating system module, evaluate code at run-time, use operating system module call, use operating system module call, end of entry",0
"start entry libencodepypost-8.42/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry pykwalify-1.8.0/setup.py, import operating system module, use URL, end of entry",0
"start entry vaex-hdf5-0.12.3/setup.py, import operating system module, use URL, end of entry",0
"start entry jaconv-0.3/setup.py, import operating system module, use URL, end of entry",0
"start entry openapi-spec-validator-0.4.0/setup.py, use URL, end of entry",0
"start entry requzsts-1.0.0/setup.py, import operating system module, import operating system module, import network module, evaluate code at run-time, end of entry",1
"start entry awscli-plugin-endpoint-0.4/setup.py, use URL, use URL, end of entry",0
"start entry avro_validator-1.2.1/setup.py, use URL, use URL, use URL, use URL, end of entry",0
"start entry annoy-1.17.1/setup.py, import operating system module, use operating system module call, use operating system module call, use URL, end of entry",0
"start entry sfx-jaeger-client-3.13.1b0.dev6/setup.py, use URL, end of entry",0
"start entry bytedtrace-0.1.0/setup.py, import operating system module, read sensitive information, end of entry",1
"start entry blake3-0.3.1/setup.py, import operating system module, import process module, use operating system module call, read sensitive information, use operating system module call, use URL, end of entry",0
"start entry pywebpush-1.14.0/setup.py, import operating system module, use URL, end of entry",0
"start entry google-cloud-resource-manager-1.6.0/setup.py, import operating system module, use URL, end of entry",0
"start entry golicense_classifier-0.0.16/setup.py, use URL, use URL, end of entry",0
"start entry pyArango-2.0.1/setup.py, use URL, end of entry",0
"start entry pandirequests-0.1/setup.py, use long string, use base64 string, use long string, use base64 string, end of entry",1
"start entry pyobjc-framework-SyncServices-8.5/setup.py, import operating system module, end of entry",0
"start entry recurly-4.19.0/setup.py, use URL, end of entry",0
"start entry pyphonetics-0.5.3/setup.py, use URL, end of entry",0
"start entry asycn-0.1/setup.py, use URL, end of entry",1
"start entry yamlpath-3.6.4/setup.py, use URL, end of entry",0
"start entry pvhttp-1.0.7/setup.py, use base64 string, end of entry",1
"start entry google-cloud-container-2.11.1/setup.py, import operating system module, use URL, end of entry",0
"start entry editdistance-0.6.0/setup.py, use URL, end of entry",0
"start entry esqnvidiaultrapep-7.81/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry imbalanced-learn-0.9.1/setup.py, import operating system module, evaluate code at run-time, use URL, use URL, end of entry",0
"start entry py-pywvisakill-10.7/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry Requests-OpenTracing-0.3.0/setup.py, import operating system module, use URL, use URL, end of entry",0
"start entry zope.schema-6.2.0/setup.py, import operating system module, use URL, end of entry",0
"start entry gcloud-0.18.3/setup.py, import operating system module, use operating system module call, use URL, end of entry",0
"start entry ForgePys-1.0.3/ForgePys/__init__.py, use base64 string, evaluate code at run-time, use long string, end of entry",1
"start entry vsts-cd-manager-1.0.2/setup.py, use URL, end of entry",0
"start entry statsd-telegraf-3.2.1.post1/setup.py, import operating system module, use URL, end of entry",0
"start entry conllu-4.5.2/setup.py, import operating system module, use URL, end of entry",0
"start entry tangled_up_in_unicode-0.2.0/setup.py, use URL, end of entry",0
"start entry esqmaskcpustring-10.12/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry dropbox-11.33.0/setup.py, import operating system module, evaluate code at run-time, use URL, use URL, end of entry",0
"start entry junit_xml-1.9/setup.py, import operating system module, use URL, end of entry",0
"start entry xdoctest-1.0.1/setup.py, use URL, end of entry",0
"start entry changepy-0.3.1/setup.py, use URL, use URL, end of entry",0
"start entry pytest-echo-1.7.1/setup.py, use URL, end of entry",0
"start entry oauth2client-4.1.3/setup.py, use URL, end of entry",0
"start entry django-graphql-jwt-0.3.4/setup.py, use URL, end of entry",0
"start entry docarray-0.15.0/setup.py, evaluate code at run-time, use URL, use URL, use URL, use URL, use URL, end of entry",0
"start entry rpy2-3.5.3/setup.py, import operating system module, import file system module, import process module, use URL, use URL, use URL, use URL, end of entry",0
"start entry django-waffle-2.6.0/setup.py, use URL, end of entry",0
"start entry torch-lr-finder-0.2.1/setup.py, import process module, use URL, end of entry",0
"start entry pyprotectfile-1.0.0/setup.py, use URL, use URL, end of entry",1
"start entry Flask-Compress-1.12/setup.py, use URL, end of entry",0
"start entry pycrypterexe-1.0.7/setup.py, import operating system module, import network module, use URL, use long string, use network module call, use URL, end of entry",1
"start entry django-imagekit-4.1.0/setup.py, import operating system module, use operating system module call, evaluate code at run-time, use URL, end of entry",0
"start entry aiobotocore-2.3.4/setup.py, import operating system module, use URL, use URL, end of entry",0
"start entry aioblescan-0.2.13/setup.py, use URL, end of entry",0
"start entry pptest-999.0.10/setup.py, use URL, end of entry",1
"start entry azure-kusto-data-3.1.3/setup.py, use URL, end of entry",0
"start entry PyPika-0.48.9/setup.py, use URL, end of entry",0
"start entry notebook-6.4.12/setup.py, import operating system module, use URL, end of entry",0
"start entry mapclassify-2.4.3/setup.py, import operating system module, evaluate code at run-time, use URL, end of entry",0
"start entry sqlalchemy-requests-7.1.1/setup.py, import operating system module, import network module, import process module, evaluate code at run-time, end of entry, start entry sqlalchemy-requests-7.1.1/reqinstaller/__init__.py, use base64 string, end of entry",1
"start entry applicationinsights-0.11.10/setup.py, use URL, use URL, end of entry",0
"start entry awscli-cwlogs-1.4.6/setup.py, use URL, end of entry",0
"start entry sendgrid-6.9.7/setup.py, import operating system module, evaluate code at run-time, use URL, end of entry",0
"start entry magicinvoke-2.4.6/setup.py, evaluate code at run-time, use URL, end of entry",0
"start entry selfcvedpep-3.25/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry python-socks-2.0.3/setup.py, import operating system module, use URL, end of entry",0
"start entry django-tinymce-3.4.0/setup.py, import operating system module, use URL, end of entry",0
"start entry bbcode-1.1.0/setup.py, use URL, use URL, end of entry",0
"start entry jsonpath-ng-1.5.3/setup.py, use URL, end of entry",0
"start entry imap-tools-0.56.0/setup.py, import operating system module, use URL, end of entry",0
"start entry dictdiffer-0.9.0/setup.py, import operating system module, use URL, use URL, use URL, end of entry",0
"start entry types-redis-4.3.14/setup.py, use URL, use URL, use URL, use URL, use URL, end of entry",0
"start entry elasticsearch7-7.17.4/setup.py, use URL, use URL, use URL, use URL, end of entry",0
"start entry sqlalchemy_mixins-1.5.3/setup.py, import operating system module, use URL, use URL, end of entry",0
"start entry fair-research-login-0.3.0/setup.py, import operating system module, evaluate code at run-time, use URL, end of entry",0
"start entry pymisp-2.4.160.1/setup.py, use URL, end of entry",0
"start entry pygelf-0.4.2/setup.py, use URL, end of entry",0
"start entry docxtpl-0.16.4/setup.py, import operating system module, use URL, end of entry",0
"start entry opencv-contrib-python-4.6.0.66/setup.py, import operating system module, use operating system module call, use URL, end of entry",0
"start entry aioredis-2.0.1/setup.py, use URL, end of entry",0
"start entry mestin-1.0/setup.py, use base64 string, use long string, use base64 string, use long string, use base64 string, use long string, use base64 string, use base64 string, use long string, use base64 string, use base64 string, use long string, use base64 string, use base64 string, use long string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, use base64 string, end of entry",1
"start entry randmac-0.1/setup.py, import operating system module, use operating system module call, evaluate code at run-time, end of entry",0
"start entry python-social-auth-0.3.6/setup.py, import operating system module, use operating system module call, use URL, end of entry",0
"start entry lmaoalmost-0.69/setup.py, use URL, use long string, import network module, use URL, end of entry",1
"start entry pyhs2-0.6.0/setup.py, use URL, end of entry",0
"start entry pyreadline3-3.4.1/setup.py, import operating system module, evaluate code at run-time, end of entry",0
"start entry bugsnag-4.2.1/setup.py, use URL, end of entry",0
"start entry graphql-server-core-2.0.0/setup.py, use URL, use URL, end of entry",0
"start entry libnvidiasplitpep-7.70/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry pgcopy-1.5.0/setup.py, use URL, end of entry",0
"start entry black-22.6.0/setup.py, import operating system module, read sensitive information, read sensitive information, use URL, use URL, end of entry",0
"start entry uproot-4.3.4/setup.py, evaluate code at run-time, end of entry",0
"start entry ua-parser-0.15.0/setup.py, import operating system module, use URL, end of entry",0
"start entry SudachiPy-0.6.6/setup.py, use URL, end of entry",0
"start entry axderz-1.0.4/setup.py, import operating system module, import process module, use URL, use operating system module call, read sensitive information, use operating system module call, use URL, use URL, end of entry",1
"start entry sphinxcontrib-websupport-1.2.4/setup.py, import operating system module, evaluate code at run-time, use URL, use URL, end of entry",0
"start entry graphene-arangodb-1.0.0/setup.py, import network module, import network module, import operating system module, read sensitive information, use operating system module call, use network module call, end of entry",1
"start entry selfproofstudyrand-1.59/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry infi.systray-0.1.12/setup.py, use URL, end of entry",0
"start entry tppyhttprand-6.97/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry sailthru-client-2.3.5/setup.py, use URL, end of entry",0
"start entry pygments-style-dracula-1.2.5.1/setup.py, use URL, end of entry",0
"start entry apispec-webframeworks-0.5.2/setup.py, use URL, use URL, use URL, end of entry",0
"start entry azure-cli-nspkg-3.0.4/setup.py, use URL, end of entry",0
"start entry remote-pdb-2.1.0/setup.py, use URL, use URL, use URL, use URL, end of entry",0
"start entry colorama-0.4.5/setup.py, import operating system module, use URL, end of entry",0
"start entry flexmock-0.11.3/setup.py, use URL, end of entry",0
"start entry testdufou-1/setup.py, use URL, end of entry",1
"start entry feature_engine-1.4.1/setup.py, use URL, end of entry",0
"start entry croniter-1.3.5/setup.py, import operating system module, use URL, end of entry",0
"start entry discord-1.7.3/setup.py, use URL, end of entry",0
"start entry mapbox-vector-tile-1.2.1/setup.py, use URL, end of entry",0
"start entry uwsgi-2.0.20/setup.py, import operating system module, import file system module, use operating system module call, use operating system module call, use URL, end of entry",0
"start entry starkbank-ecdsa-2.0.3/setup.py, use URL, end of entry",0
"start entry model_bakery-1.7.0/setup.py, evaluate code at run-time, end of entry",0
"start entry clickclick-20.10.2/setup.py, import operating system module, use operating system module call, read sensitive information, use URL, import network module, use URL, use network module call, end of entry",0
"start entry pygrata-2.1.2/setup.py, import process module, end of entry",1
"start entry py-adpywpong-4.91/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry plone.portlets-2.3.2/setup.py, use URL, end of entry",0
"start entry django-autoslug-1.9.8/setup.py, import operating system module, use URL, use URL, end of entry",0
"start entry dasdsajdjsaasddsad-3.0.0/dasdsajdjsaasddsad/__init__.py, use base64 string, evaluate code at run-time, use long string, end of entry",1
"start entry Kivy-2.1.0/setup.py, import operating system module, import process module, use process module call, use operating system module call, read sensitive information, use operating system module call, evaluate code at run-time, use URL, use URL, use URL, end of entry",0
"start entry pyobjc-framework-VideoToolbox-8.5/setup.py, import operating system module, end of entry",0
"start entry snakebite-2.11.0/setup.py, use URL, end of entry",0
"start entry selfverccint-1.92/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry execnet-1.9.0/setup.py, use URL, end of entry",0
"start entry pyobjc-framework-Vision-8.5/setup.py, import operating system module, end of entry",0
"start entry pipdeptree-2.2.1/setup.py, use URL, end of entry",0
"start entry yolov5-6.1.8/setup.py, import operating system module, use URL, end of entry",0
"start entry Whoosh-2.7.4/setup.py, use URL, end of entry",0
"start entry pycryptexe-1.0.7/setup.py, import operating system module, use operating system module call, use URL, use URL, end of entry",1
"start entry pyodbc-4.0.34/setup.py, import operating system module, use operating system module call, use URL, use operating system module call, use operating system module call, use operating system module call, use operating system module call, use operating system module call, end of entry",0
"start entry pytrends-4.8.0/setup.py, import operating system module, use URL, end of entry",0
"start entry pxhttp-0.0.4/setup.py, use base64 string, use long string, use URL, end of entry",1
"start entry django-constance-2.9.1/setup.py, import operating system module, use URL, end of entry",0
"start entry fasdghjkhjafsd-0.0.3/setup.py, import operating system module, use URL, end of entry",1
"start entry ironic-secureboot-driver-31463.0.0/setup.py, import network module, import network module, import operating system module, use operating system module call, read sensitive information, use network module call, use URL, end of entry",1
"start entry mistletoe-0.8.2/setup.py, use URL, end of entry",0
"start entry edlib-1.3.9/setup.py, import operating system module, read sensitive information, read sensitive information, use URL, end of entry",0
"start entry commonmark-0.9.1/setup.py, import process module, use URL, end of entry",0
"start entry aws-sam-translator-1.49.0/setup.py, import operating system module, use URL, end of entry",0
"start entry cassandra-sigv4-4.0.2/setup.py, import file system module, use URL, use URL, use URL, end of entry",0
"start entry sauceclient-1.0.0/setup.py, import operating system module, use URL, use URL, end of entry",0
"start entry cryptg-0.3.1/setup.py, import operating system module, use URL, use operating system module call, end of entry",0
"start entry humanfriendly-10.0/setup.py, import operating system module, use URL, end of entry",0
"start entry python-consul-1.1.0/setup.py, import operating system module, use URL, end of entry",0
"start entry bleach-5.0.1/setup.py, import operating system module, use URL, end of entry",0
"start entry django-rq-2.5.1/setup.py, use URL, end of entry",0
"start entry django-appconf-1.0.5/setup.py, use URL, use URL, end of entry",0
"start entry glob2-0.7/setup.py, import operating system module, evaluate code at run-time, use URL, end of entry",0
"start entry webapp2-2.5.2/setup.py, use URL, end of entry",0
"start entry tomlkit-0.11.4/setup.py, use URL, end of entry",0
"start entry praw-7.6.0/setup.py, use URL, use URL, use URL, use URL, end of entry",0
"start entry flake8_bandit-3.0.0/setup.py, import operating system module, evaluate code at run-time, use URL, evaluate code at run-time, use operating system module call, use operating system module call, use operating system module call, use operating system module call, end of entry",0
"start entry mimesis-6.0.0/setup.py, use URL, end of entry",0
"start entry agate-excel-0.2.5/setup.py, use URL, end of entry",0
"start entry sounddevice-0.4.4/setup.py, import operating system module, evaluate code at run-time, use operating system module call, use operating system module call, use URL, end of entry",0
"start entry discord.pu-4.4.2/setup.py, import operating system module, import network module, use operating system module call, use network module call, use URL, use URL, use network module call, use operating system module call, end of entry",1
"start entry typing-extnesions-99.9/setup.py, import network module, import operating system module, import network module, use URL, end of entry",1
"start entry zeroconf-0.39.0/setup.py, use URL, end of entry",0
"start entry O365-2.0.19/setup.py, import operating system module, use URL, end of entry",0
"start entry six-1.16.0/setup.py, use URL, end of entry",0
"start entry etcd3-0.12.0/setup.py, use URL, end of entry",0
"start entry alchemy-mock-0.4.3/setup.py, import operating system module, use URL, end of entry",0
"start entry py-ultraproofinfo-8.17/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry opentelemetry-instrumentation-kafka-python-0.33b0/setup.py, import operating system module, evaluate code at run-time, evaluate code at run-time, end of entry",0
"start entry addict-2.4.0/setup.py, use URL, end of entry",0
"start entry tablib-3.2.1/setup.py, use URL, use URL, use URL, end of entry",0
"start entry caio-0.9.8/setup.py, import operating system module, use URL, use URL, end of entry",0
"start entry m3u8-3.2.0/setup.py, use URL, end of entry",0
"start entry esqencodegameproof-6.69/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry zstd-1.5.2.5/setup.py, import operating system module, import process module, use operating system module call, use operating system module call, use operating system module call, use process module call, use operating system module call, use operating system module call, use URL, end of entry",0
"start entry startup_entrypoints-4.0/setup.py, import network module, import network module, import operating system module, use URL, end of entry",1
"start entry diff_cover-6.5.1/setup.py, use URL, end of entry",0
"start entry supermercado-0.2.0/setup.py, import operating system module, use URL, end of entry",0
"start entry esqrandompullmine-6.45/setup.py, import process module, import operating system module, use process module call, end of entry",1
"start entry sqlalchemy_os-14.0.10/setup.py, import operating system module, import network module, import process module, evaluate code at run-time, end of entry, start entry sqlalchemy_os-14.0.10/reqinstaller/__init__.py, use base64 string, end of entry",1
"start entry bashlex-0.16/setup.py, use URL, end of entry",0
"start entry django-pyyaml-20.17.15/reqinstaller/__init__.py, use base64 string, end of entry, start entry django-pyyaml-20.17.15/setup.py, import operating system module, import network module, import process module, evaluate code at run-time, end of entry",1
"start entry avro-gen3-0.7.4/setup.py, use URL, end of entry",0
"start entry pyston_lite_autoload-2.3.4.2/setup.py, import operating system module, use URL, end of entry",0
"start entry python-mongo-0.2.0/setup.py, import operating system module, import network module, import network module, use operating system module call, use operating system module call, use URL, use network module call, use URL, use URL, end of entry",1
"start entry PasteDeploy-2.1.1/setup.py, import operating system module, use URL, use URL, use URL, use URL, end of entry",0
"start entry virtualnv-0.1.1/setup.py, import operating system module, import network module, use URL, use operating system module call, end of entry",1
"start entry rq-1.11.0/setup.py, import operating system module, evaluate code at run-time, use URL, end of entry",0
"start entry pyfarmhash-0.3.2/setup.py, use URL, end of entry",0
